STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,GEO_PICT,Pacific Island Countries and territories,METEO_STATION_TYPE,Meteorological station type,TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of measure,ERROR_TYPE,Error type,ERROR_VAL,Error value,REPORTING_TYPE,Reporting Type,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1935,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1936,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1937,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1938,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1939,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1940,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1941,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1942,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1943,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1944,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1945,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1946,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1947,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1948,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1949,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1950,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1951,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1952,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1953,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1954,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1955,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1956,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1957,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1958,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1959,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1960,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1961,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1962,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1963,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1964,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1965,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1966,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1967,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1968,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1969,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1970,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1971,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1972,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1973,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1974,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1975,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1976,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1977,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1978,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1979,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1980,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1981,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1982,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1983,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1984,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1985,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1986,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1987,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1988,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1989,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1990,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1991,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1992,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1993,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1994,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1995,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1996,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1997,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1998,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),1999,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2000,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2001,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2002,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2003,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2004,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2005,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2006,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2007,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2008,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2009,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2010,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2011,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2012,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2013,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2014,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2015,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2016,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2017,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2018,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2019,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2020,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2021,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2022,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2023,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2024,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2025,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,WS,Samoa,LAND,Land (fixed),2026,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TK,Tokelau,LAND,Land (fixed),2016,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TK,Tokelau,LAND,Land (fixed),2017,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TK,Tokelau,LAND,Land (fixed),2018,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TK,Tokelau,LAND,Land (fixed),2019,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TK,Tokelau,LAND,Land (fixed),2020,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TK,Tokelau,LAND,Land (fixed),2021,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TK,Tokelau,LAND,Land (fixed),2022,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TK,Tokelau,LAND,Land (fixed),2023,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TK,Tokelau,LAND,Land (fixed),2024,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TK,Tokelau,LAND,Land (fixed),2025,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TK,Tokelau,LAND,Land (fixed),2026,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1946,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1947,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1948,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1949,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1950,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1951,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1952,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1953,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1954,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1955,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1956,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1957,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1958,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1959,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1960,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1961,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1962,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1963,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1964,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1965,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1966,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1967,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1968,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1969,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1970,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1971,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1972,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1973,,1,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1974,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1975,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1976,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1977,,2,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1978,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1979,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1980,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1981,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1982,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1983,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1984,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1985,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1986,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1987,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1988,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1989,,3,,,,N,units,,,,,N,National,,
DATAFLOW,SPC:DF_METEO_MONITOR_NET(1.0),Meteorological monitoring network,I,A,Annual,TO,Tonga,LAND,Land (fixed),1990,,3,,,,N,units,,,,,N,National,,
